epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,4077.79,0.00841,2.11923,1.57211,0.70568,0.52899,0.61253,0.39912,0.00928,1.34824,1.6454,2.30806e-05,2.30806e-05,2.30806e-05
40,4180.82,0.00851,2.10854,1.58235,0.65176,0.56832,0.62427,0.41286,0.00908,1.32487,1.61309,2.27143e-05,2.27143e-05,2.27143e-05
41,4282.89,0.00846,2.08722,1.5673,0.67813,0.55211,0.62718,0.42468,0.00871,1.30826,1.58067,2.2348e-05,2.2348e-05,2.2348e-05
42,4384.63,0.00839,2.05038,1.56656,0.64949,0.57137,0.61296,0.40508,0.0092,1.33714,1.63485,2.19817e-05,2.19817e-05,2.19817e-05
43,4488.53,0.00838,2.06272,1.56497,0.70611,0.55999,0.62466,0.41621,0.00906,1.32215,1.61399,2.16154e-05,2.16154e-05,2.16154e-05
44,4586.54,0.00828,2.0363,1.54887,0.67454,0.55692,0.6251,0.41802,0.009,1.29391,1.61036,2.12491e-05,2.12491e-05,2.12491e-05
45,4687.87,0.00832,2.01412,1.56208,0.69711,0.5602,0.63155,0.42938,0.00871,1.31285,1.58223,2.08828e-05,2.08828e-05,2.08828e-05
46,4787.97,0.00836,2.0135,1.55691,0.71492,0.54361,0.62984,0.4167,0.00915,1.29552,1.62965,2.05165e-05,2.05165e-05,2.05165e-05
47,4889.46,0.00836,2.00546,1.55178,0.7008,0.57276,0.6355,0.43326,0.00861,1.25891,1.56629,2.01502e-05,2.01502e-05,2.01502e-05
48,4992.95,0.00835,1.98449,1.55797,0.68345,0.57666,0.64829,0.43143,0.00898,1.26117,1.60262,1.97839e-05,1.97839e-05,1.97839e-05
49,5094.95,0.00821,1.95894,1.5445,0.71148,0.56628,0.65416,0.44073,0.00888,1.2561,1.59016,1.94176e-05,1.94176e-05,1.94176e-05
50,5199.4,0.00828,1.95736,1.5481,0.70759,0.58395,0.65047,0.43978,0.00879,1.2577,1.58169,1.90513e-05,1.90513e-05,1.90513e-05
51,5309.42,0.00828,1.95966,1.54992,0.7711,0.53415,0.6546,0.43714,0.00885,1.24416,1.59014,1.8685e-05,1.8685e-05,1.8685e-05
52,5410.76,0.0082,1.9392,1.54014,0.67065,0.59702,0.65316,0.44187,0.00884,1.2326,1.58801,1.83187e-05,1.83187e-05,1.83187e-05
53,5518.46,0.0084,1.96988,1.57401,0.66618,0.60318,0.64935,0.4329,0.009,1.24284,1.60054,1.79524e-05,1.79524e-05,1.79524e-05
54,5623.6,0.00834,1.93366,1.55843,0.67873,0.61786,0.66429,0.44419,0.00886,1.23209,1.58218,1.75861e-05,1.75861e-05,1.75861e-05
55,5726.04,0.0082,1.86536,1.54194,0.71748,0.58349,0.67149,0.45333,0.00877,1.21884,1.57893,1.72198e-05,1.72198e-05,1.72198e-05
56,5829.85,0.00829,1.87823,1.54744,0.71082,0.58953,0.67248,0.44957,0.00896,1.22386,1.59681,1.68535e-05,1.68535e-05,1.68535e-05
57,5930.25,0.0082,1.87112,1.53023,0.68812,0.60168,0.67841,0.45279,0.00907,1.21637,1.61164,1.64872e-05,1.64872e-05,1.64872e-05
58,6035.4,0.00819,1.86253,1.53836,0.68429,0.61261,0.6677,0.44738,0.00886,1.20674,1.58907,1.61209e-05,1.61209e-05,1.61209e-05
59,6132.27,0.00821,1.8477,1.53823,0.68323,0.62661,0.67751,0.45634,0.00873,1.19689,1.57632,1.57546e-05,1.57546e-05,1.57546e-05
60,6240.08,0.00824,1.84082,1.54584,0.70803,0.60718,0.69013,0.47317,0.00845,1.18679,1.54435,1.53883e-05,1.53883e-05,1.53883e-05
61,6341.67,0.00827,1.84101,1.54964,0.69742,0.60542,0.68281,0.4554,0.00886,1.19296,1.58902,1.5022e-05,1.5022e-05,1.5022e-05
62,6446.61,0.00826,1.84837,1.54275,0.7008,0.6078,0.68181,0.45296,0.00886,1.19624,1.58877,1.46557e-05,1.46557e-05,1.46557e-05
63,6546.28,0.00818,1.84381,1.53312,0.7298,0.58721,0.66851,0.45228,0.00865,1.18926,1.56225,1.42894e-05,1.42894e-05,1.42894e-05
64,6647.78,0.00816,1.83076,1.53599,0.70737,0.60882,0.68863,0.45946,0.00891,1.1853,1.58982,1.39231e-05,1.39231e-05,1.39231e-05
65,6750.86,0.00817,1.82689,1.53157,0.68753,0.61519,0.68122,0.45727,0.00881,1.18382,1.58369,1.35568e-05,1.35568e-05,1.35568e-05
66,6849.65,0.00817,1.80451,1.53681,0.67357,0.62234,0.68619,0.46785,0.00856,1.15754,1.5516,1.31905e-05,1.31905e-05,1.31905e-05
67,6961.09,0.00819,1.79578,1.53052,0.70259,0.61389,0.68471,0.45916,0.00879,1.18619,1.57382,1.28242e-05,1.28242e-05,1.28242e-05
68,7060.16,0.00806,1.80178,1.51907,0.71497,0.59518,0.6943,0.47102,0.00859,1.15292,1.56279,1.24579e-05,1.24579e-05,1.24579e-05
69,7164,0.00816,1.80686,1.53579,0.70283,0.60898,0.69726,0.4677,0.00878,1.1628,1.57778,1.20916e-05,1.20916e-05,1.20916e-05
70,7266.77,0.00815,1.79131,1.53009,0.71481,0.58712,0.68963,0.47255,0.00844,1.14749,1.54161,1.17253e-05,1.17253e-05,1.17253e-05
71,7369.36,0.00813,1.81109,1.52795,0.65639,0.62846,0.68877,0.46631,0.00866,1.15794,1.56679,1.1359e-05,1.1359e-05,1.1359e-05
72,7472.3,0.00813,1.73241,1.51929,0.70448,0.61161,0.69313,0.47203,0.00858,1.15184,1.55714,1.09927e-05,1.09927e-05,1.09927e-05
73,7570.89,0.00808,1.76166,1.51947,0.7088,0.60588,0.69557,0.47758,0.00849,1.13989,1.55022,1.06264e-05,1.06264e-05,1.06264e-05
74,7671.44,0.00803,1.72639,1.51995,0.69111,0.62479,0.69468,0.47152,0.00864,1.15363,1.56278,1.02601e-05,1.02601e-05,1.02601e-05
75,7769.67,0.00811,1.79488,1.52884,0.69558,0.62494,0.69386,0.4727,0.00865,1.1522,1.5671,9.8938e-06,9.8938e-06,9.8938e-06
76,7872.88,0.00811,1.7447,1.52124,0.68864,0.63987,0.69884,0.47829,0.00848,1.13738,1.54811,9.5275e-06,9.5275e-06,9.5275e-06
77,7971.61,0.00812,1.75041,1.52256,0.68237,0.63106,0.69588,0.47705,0.00858,1.14248,1.55563,9.1612e-06,9.1612e-06,9.1612e-06
78,8077.08,0.0081,1.73547,1.51665,0.66681,0.64205,0.69361,0.47584,0.00853,1.14545,1.55216,8.7949e-06,8.7949e-06,8.7949e-06
79,8175.29,0.00815,1.75888,1.53457,0.67618,0.64381,0.69372,0.47481,0.00861,1.14951,1.56624,8.4286e-06,8.4286e-06,8.4286e-06
80,8281.62,0.00806,1.74032,1.52756,0.72888,0.60739,0.7016,0.4786,0.00855,1.13244,1.55375,8.0623e-06,8.0623e-06,8.0623e-06
81,8384.39,0.00802,1.71498,1.51252,0.68511,0.63468,0.69574,0.47997,0.00839,1.14071,1.5326,7.696e-06,7.696e-06,7.696e-06
82,8487.46,0.00806,1.71138,1.51981,0.6904,0.63563,0.70209,0.4804,0.00853,1.12807,1.55024,7.3297e-06,7.3297e-06,7.3297e-06
83,8592.11,0.00798,1.68554,1.50337,0.69595,0.63386,0.70109,0.47767,0.00857,1.12926,1.55713,6.9634e-06,6.9634e-06,6.9634e-06
