epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,3063.17,0.00892,2.79527,1.60305,0.72636,0.35635,0.43508,0.27157,0.00965,1.7326,1.61681,2.9674e-05,2.9674e-05,2.9674e-05
22,3182.73,0.00881,2.69558,1.5883,0.72619,0.37371,0.44973,0.28468,0.00933,1.68862,1.58612,2.93077e-05,2.93077e-05,2.93077e-05
23,3291.56,0.00871,2.68108,1.5743,0.70605,0.3811,0.45989,0.28244,0.00974,1.69156,1.63262,2.89414e-05,2.89414e-05,2.89414e-05
24,3414.46,0.00879,2.62114,1.57612,0.67742,0.39771,0.46766,0.28538,0.00995,1.66577,1.64612,2.85751e-05,2.85751e-05,2.85751e-05
25,3527.41,0.00866,2.58219,1.56777,0.70093,0.40956,0.48135,0.29095,0.00998,1.66351,1.64803,2.82088e-05,2.82088e-05,2.82088e-05
26,3641.88,0.00871,2.57886,1.57365,0.64329,0.44313,0.49382,0.31132,0.00978,1.60493,1.62994,2.78425e-05,2.78425e-05,2.78425e-05
27,3762.31,0.00862,2.51194,1.5646,0.71525,0.41695,0.50512,0.31722,0.00963,1.57333,1.61259,2.74762e-05,2.74762e-05,2.74762e-05
28,3878.92,0.00859,2.4855,1.56397,0.6377,0.46383,0.50915,0.3196,0.00971,1.58062,1.62471,2.71099e-05,2.71099e-05,2.71099e-05
29,4002.16,0.00869,2.48009,1.57448,0.69439,0.44134,0.52023,0.32406,0.00987,1.53708,1.64245,2.67436e-05,2.67436e-05,2.67436e-05
30,4114.51,0.00868,2.45209,1.56841,0.69192,0.44854,0.52216,0.31909,0.01007,1.53042,1.66896,2.63773e-05,2.63773e-05,2.63773e-05
31,4240.03,0.00859,2.37379,1.55026,0.67253,0.4807,0.52428,0.33134,0.00966,1.5166,1.6214,2.6011e-05,2.6011e-05,2.6011e-05
32,4353.34,0.00853,2.36211,1.54369,0.67733,0.47581,0.5366,0.34923,0.00936,1.50034,1.58868,2.56447e-05,2.56447e-05,2.56447e-05
33,4465.64,0.00856,2.34723,1.54774,0.6452,0.48772,0.54685,0.34823,0.00963,1.49295,1.61343,2.52784e-05,2.52784e-05,2.52784e-05
34,4582.57,0.00865,2.34137,1.55985,0.64319,0.4981,0.53416,0.33846,0.00966,1.47003,1.62229,2.49121e-05,2.49121e-05,2.49121e-05
35,4697.16,0.00849,2.28995,1.54163,0.66728,0.49743,0.54986,0.35589,0.0095,1.47795,1.60476,2.45458e-05,2.45458e-05,2.45458e-05
36,4810.42,0.00837,2.25469,1.52619,0.62931,0.52101,0.55535,0.36016,0.00932,1.4401,1.59674,2.41795e-05,2.41795e-05,2.41795e-05
37,4932.63,0.00847,2.29782,1.53328,0.62785,0.53393,0.5688,0.3859,0.0088,1.39503,1.52966,2.38132e-05,2.38132e-05,2.38132e-05
38,5040.63,0.00856,2.24949,1.53918,0.74557,0.47073,0.57128,0.37844,0.00909,1.40224,1.56258,2.34469e-05,2.34469e-05,2.34469e-05
39,5159.72,0.00839,2.22361,1.52655,0.66932,0.52587,0.57392,0.37536,0.00934,1.39929,1.58664,2.30806e-05,2.30806e-05,2.30806e-05
40,5271.86,0.00849,2.21583,1.53873,0.74813,0.48103,0.58832,0.38297,0.00929,1.35793,1.58103,2.27143e-05,2.27143e-05,2.27143e-05
41,5389.7,0.00843,2.20024,1.52855,0.64993,0.54862,0.58807,0.39843,0.00874,1.33627,1.53188,2.2348e-05,2.2348e-05,2.2348e-05
42,5498.72,0.00842,2.14376,1.5281,0.68662,0.53592,0.59402,0.39472,0.00898,1.33455,1.55144,2.19817e-05,2.19817e-05,2.19817e-05
43,5617.5,0.00842,2.15612,1.5263,0.67525,0.54235,0.59104,0.39737,0.00892,1.33181,1.53795,2.16154e-05,2.16154e-05,2.16154e-05
44,5730.81,0.00827,2.14149,1.50979,0.66126,0.5654,0.59115,0.39042,0.00911,1.31383,1.56408,2.12491e-05,2.12491e-05,2.12491e-05
45,5848.85,0.00833,2.10213,1.51944,0.78347,0.4918,0.59054,0.40586,0.00858,1.31165,1.50782,2.08828e-05,2.08828e-05,2.08828e-05
46,5957.89,0.00831,2.11845,1.51154,0.64816,0.57314,0.60328,0.40248,0.00895,1.31011,1.53872,2.05165e-05,2.05165e-05,2.05165e-05
47,6074.2,0.00833,2.1068,1.51121,0.63196,0.55981,0.60618,0.40521,0.0088,1.30664,1.52975,2.01502e-05,2.01502e-05,2.01502e-05
48,6189.68,0.00836,2.07795,1.51507,0.7107,0.54452,0.6157,0.41359,0.00896,1.28544,1.54251,1.97839e-05,1.97839e-05,1.97839e-05
49,6302.36,0.00819,2.0465,1.50391,0.7033,0.55047,0.60928,0.40515,0.0091,1.27537,1.55846,1.94176e-05,1.94176e-05,1.94176e-05
50,6420.51,0.00827,2.03829,1.50779,0.69367,0.55614,0.61447,0.41476,0.00896,1.26066,1.54578,1.90513e-05,1.90513e-05,1.90513e-05
51,6538.98,0.00828,2.04496,1.50741,0.70935,0.56037,0.62066,0.41841,0.00901,1.27698,1.55303,1.8685e-05,1.8685e-05,1.8685e-05
52,6655.1,0.00823,2.03793,1.50704,0.72131,0.53662,0.62408,0.42236,0.00883,1.25937,1.53408,1.83187e-05,1.83187e-05,1.83187e-05
53,6774.92,0.00837,2.04757,1.53221,0.63873,0.56887,0.63207,0.42512,0.00897,1.2674,1.54352,1.79524e-05,1.79524e-05,1.79524e-05
54,6891.69,0.00837,2.03905,1.52521,0.645,0.59659,0.6494,0.43911,0.00888,1.2456,1.5344,1.75861e-05,1.75861e-05,1.75861e-05
55,7001.69,0.00815,1.93881,1.4908,0.76042,0.50878,0.62818,0.4277,0.00874,1.24853,1.52098,1.72198e-05,1.72198e-05,1.72198e-05
56,7119.12,0.00827,1.95547,1.50215,0.73567,0.54286,0.6316,0.42794,0.00889,1.2473,1.53498,1.68535e-05,1.68535e-05,1.68535e-05
57,7244.65,0.00818,1.96391,1.49366,0.69528,0.56441,0.64842,0.43627,0.0089,1.2444,1.53241,1.64872e-05,1.64872e-05,1.64872e-05
58,7365.53,0.0082,1.94527,1.49511,0.64991,0.57814,0.64564,0.43556,0.00888,1.23405,1.53486,1.61209e-05,1.61209e-05,1.61209e-05
59,7495.5,0.00813,1.92273,1.49273,0.68281,0.56922,0.65165,0.44594,0.00871,1.23271,1.51474,1.57546e-05,1.57546e-05,1.57546e-05
60,7609.85,0.00823,1.919,1.50596,0.64714,0.59332,0.65206,0.45352,0.00844,1.2171,1.49179,1.53883e-05,1.53883e-05,1.53883e-05
61,7731.65,0.00825,1.92075,1.50479,0.67987,0.58513,0.65511,0.44859,0.00873,1.20084,1.51633,1.5022e-05,1.5022e-05,1.5022e-05
62,7841.11,0.00824,1.92273,1.50554,0.69273,0.56814,0.65281,0.4484,0.00858,1.21963,1.50557,1.46557e-05,1.46557e-05,1.46557e-05
63,7961.66,0.00819,1.90648,1.49723,0.71134,0.56212,0.66972,0.45563,0.00871,1.2009,1.51765,1.42894e-05,1.42894e-05,1.42894e-05
64,8074.36,0.00816,1.89623,1.49984,0.70791,0.56473,0.66488,0.45387,0.00874,1.19951,1.51664,1.39231e-05,1.39231e-05,1.39231e-05
65,8190.53,0.0081,1.9008,1.48928,0.6576,0.6088,0.66253,0.45909,0.00861,1.20612,1.51201,1.35568e-05,1.35568e-05,1.35568e-05
66,8307.97,0.00814,1.87278,1.49437,0.70121,0.58609,0.6681,0.45896,0.00854,1.17695,1.49693,1.31905e-05,1.31905e-05,1.31905e-05
67,8430.86,0.00819,1.87301,1.49264,0.63792,0.621,0.68114,0.47544,0.00852,1.18048,1.49535,1.28242e-05,1.28242e-05,1.28242e-05
68,8548.75,0.00802,1.86653,1.48093,0.6581,0.61371,0.68666,0.48019,0.00843,1.16604,1.48913,1.24579e-05,1.24579e-05,1.24579e-05
69,8671.81,0.0081,1.87101,1.49181,0.66123,0.59914,0.67538,0.4645,0.00856,1.16695,1.50302,1.20916e-05,1.20916e-05,1.20916e-05
70,8783.81,0.00814,1.86864,1.48939,0.64742,0.61859,0.67827,0.47137,0.00842,1.17343,1.48985,1.17253e-05,1.17253e-05,1.17253e-05
71,8897.92,0.0081,1.85809,1.48695,0.62816,0.65155,0.68299,0.47508,0.00846,1.15802,1.493,1.1359e-05,1.1359e-05,1.1359e-05
72,9011.63,0.0081,1.79218,1.4804,0.64418,0.64098,0.67576,0.4805,0.00817,1.15532,1.46753,1.09927e-05,1.09927e-05,1.09927e-05
73,9126.54,0.00801,1.82929,1.47534,0.63224,0.66931,0.67913,0.48041,0.00831,1.1422,1.47716,1.06264e-05,1.06264e-05,1.06264e-05
74,9235.25,0.00805,1.79877,1.47937,0.62935,0.65522,0.68451,0.47484,0.0085,1.15601,1.49699,1.02601e-05,1.02601e-05,1.02601e-05
75,9353.95,0.0081,1.85284,1.48437,0.638,0.64004,0.68388,0.47533,0.00844,1.15624,1.48807,9.8938e-06,9.8938e-06,9.8938e-06
76,9473.58,0.00808,1.80903,1.48239,0.63461,0.65114,0.69344,0.48439,0.00842,1.15302,1.48975,9.5275e-06,9.5275e-06,9.5275e-06
77,9595.26,0.00808,1.81757,1.48044,0.6349,0.66474,0.68973,0.48324,0.00838,1.14051,1.48828,9.1612e-06,9.1612e-06,9.1612e-06
78,9709.84,0.00807,1.79393,1.47777,0.64971,0.65803,0.69186,0.48789,0.00824,1.1357,1.46981,8.7949e-06,8.7949e-06,8.7949e-06
79,9827.54,0.00811,1.82332,1.49129,0.6749,0.64679,0.6875,0.48528,0.00839,1.13452,1.4868,8.4286e-06,8.4286e-06,8.4286e-06
80,9943.26,0.00803,1.79495,1.48827,0.65816,0.65146,0.6921,0.48756,0.00836,1.13275,1.48297,8.0623e-06,8.0623e-06,8.0623e-06
81,10064.8,0.00798,1.7692,1.47307,0.65741,0.65178,0.68666,0.48644,0.0082,1.13839,1.46331,7.696e-06,7.696e-06,7.696e-06
82,10179.9,0.00806,1.77181,1.48215,0.64977,0.66892,0.70137,0.49148,0.00841,1.12123,1.48414,7.3297e-06,7.3297e-06,7.3297e-06
83,10298.3,0.00798,1.75744,1.4685,0.67955,0.64949,0.69751,0.48984,0.0084,1.13239,1.48796,6.9634e-06,6.9634e-06,6.9634e-06
84,10408.7,0.00805,1.77985,1.48025,0.64975,0.676,0.69821,0.4917,0.00834,1.1239,1.47905,6.5971e-06,6.5971e-06,6.5971e-06
85,10529.3,0.00801,1.78496,1.47665,0.64747,0.6676,0.69806,0.48961,0.00841,1.12706,1.48545,6.2308e-06,6.2308e-06,6.2308e-06
86,10637.6,0.00805,1.75682,1.47843,0.66237,0.63827,0.69461,0.48915,0.00834,1.12447,1.47934,5.8645e-06,5.8645e-06,5.8645e-06
87,10754,0.00806,1.76496,1.48439,0.64622,0.65369,0.69959,0.49557,0.00827,1.1174,1.47135,5.4982e-06,5.4982e-06,5.4982e-06
88,10863.1,0.00802,1.77013,1.47118,0.65715,0.64775,0.70239,0.49511,0.00831,1.12288,1.47771,5.1319e-06,5.1319e-06,5.1319e-06
89,10981.3,0.00799,1.78317,1.4737,0.63796,0.67345,0.7007,0.49184,0.00845,1.11856,1.48949,4.7656e-06,4.7656e-06,4.7656e-06
90,11089.2,0.00798,1.76697,1.47084,0.63129,0.6838,0.7067,0.49898,0.00829,1.10781,1.46868,4.3993e-06,4.3993e-06,4.3993e-06
91,11198.2,0.00664,1.78157,1.36515,0.63628,0.66771,0.68719,0.48989,0.00808,1.17551,1.44394,4.033e-06,4.033e-06,4.033e-06
92,11289.6,0.00654,1.72748,1.3563,0.6338,0.66078,0.68443,0.49342,0.00791,1.15022,1.43233,3.6667e-06,3.6667e-06,3.6667e-06
93,11392.8,0.00653,1.66719,1.35483,0.65236,0.67186,0.68917,0.49371,0.00801,1.13576,1.44212,3.3004e-06,3.3004e-06,3.3004e-06
94,11487.9,0.00654,1.65937,1.35951,0.65933,0.66114,0.69826,0.49403,0.00815,1.14127,1.45327,2.9341e-06,2.9341e-06,2.9341e-06
95,11590.9,0.00658,1.65689,1.3583,0.6681,0.64871,0.6899,0.49376,0.00799,1.13356,1.44051,2.5678e-06,2.5678e-06,2.5678e-06
96,11696.8,0.00645,1.63101,1.34455,0.67642,0.64684,0.69764,0.4983,0.00802,1.12948,1.44172,2.2015e-06,2.2015e-06,2.2015e-06
97,11799,0.00645,1.60959,1.34665,0.66801,0.65713,0.69682,0.49902,0.00797,1.12363,1.44021,1.8352e-06,1.8352e-06,1.8352e-06
98,11903.1,0.00646,1.63012,1.34086,0.68274,0.64519,0.69176,0.49697,0.00792,1.12355,1.43627,1.4689e-06,1.4689e-06,1.4689e-06
99,11998.4,0.0065,1.60741,1.35171,0.67152,0.65254,0.69567,0.49547,0.00802,1.12574,1.44527,1.1026e-06,1.1026e-06,1.1026e-06
100,12090,0.00636,1.60129,1.33446,0.67644,0.65232,0.69638,0.50101,0.00787,1.11901,1.43018,7.363e-07,7.363e-07,7.363e-07
