epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,2864.06,1.10484,2.11711,1.40853,0.67258,0.44776,0.50643,0.37763,1.0095,1.57182,1.42517,2.2348e-05,2.2348e-05,2.2348e-05
18,3031.89,1.08965,2.0291,1.39948,0.59877,0.48299,0.50792,0.38043,1.0033,1.56275,1.4162,2.14322e-05,2.14322e-05,2.14322e-05
19,3199.02,1.08976,2.00584,1.39519,0.58505,0.50496,0.52508,0.39321,1.00741,1.53691,1.41896,2.05165e-05,2.05165e-05,2.05165e-05
20,3367.03,1.08056,1.98201,1.3828,0.60035,0.50006,0.52879,0.39578,1.01008,1.47427,1.41626,1.96008e-05,1.96008e-05,1.96008e-05
21,3534.81,1.07536,1.92882,1.38561,0.60462,0.51401,0.54346,0.40763,1.00367,1.48619,1.40585,1.8685e-05,1.8685e-05,1.8685e-05
22,3702.2,1.06544,1.87562,1.37375,0.61389,0.51092,0.54762,0.41283,0.9944,1.45941,1.39836,1.77692e-05,1.77692e-05,1.77692e-05
23,3869.88,1.06883,1.85615,1.37619,0.6311,0.51373,0.56418,0.42226,1.00464,1.42836,1.40343,1.68535e-05,1.68535e-05,1.68535e-05
24,4037.57,1.0617,1.8312,1.37335,0.61972,0.53928,0.56731,0.42922,0.98586,1.42234,1.38901,1.59377e-05,1.59377e-05,1.59377e-05
25,4204.9,1.05995,1.81564,1.36693,0.62717,0.55914,0.58567,0.44458,0.98305,1.39857,1.37987,1.5022e-05,1.5022e-05,1.5022e-05
26,4372.36,1.04676,1.78388,1.35297,0.63874,0.5609,0.58719,0.44218,0.99098,1.39121,1.38821,1.41062e-05,1.41062e-05,1.41062e-05
27,4539.24,1.04922,1.765,1.35251,0.66208,0.53909,0.58172,0.4391,0.98534,1.37294,1.38147,1.31905e-05,1.31905e-05,1.31905e-05
28,4706.5,1.04671,1.74642,1.35024,0.64988,0.55756,0.59797,0.45443,0.98674,1.35261,1.38371,1.22747e-05,1.22747e-05,1.22747e-05
29,4873.91,1.04192,1.73763,1.35413,0.66604,0.55193,0.60585,0.46179,0.97815,1.33039,1.37413,1.1359e-05,1.1359e-05,1.1359e-05
30,5041.36,1.04821,1.71974,1.35137,0.68073,0.52826,0.60265,0.45653,0.98587,1.36696,1.37884,1.04433e-05,1.04433e-05,1.04433e-05
31,5211.29,0.94862,1.818,1.36034,0.66659,0.54205,0.60161,0.45599,0.9724,1.38627,1.3581,9.5275e-06,9.5275e-06,9.5275e-06
32,5378.36,0.93173,1.75456,1.34562,0.62154,0.55938,0.602,0.45736,0.97302,1.35698,1.35809,8.61175e-06,8.61175e-06,8.61175e-06
33,5545.93,0.92464,1.72973,1.33853,0.6506,0.55423,0.60914,0.46392,0.97468,1.35095,1.36078,7.696e-06,7.696e-06,7.696e-06
34,5712.72,0.92192,1.69093,1.34163,0.67309,0.54703,0.61575,0.46938,0.96746,1.35519,1.35388,6.78025e-06,6.78025e-06,6.78025e-06
35,5879.26,0.91854,1.67397,1.33189,0.60525,0.59413,0.62023,0.47276,0.96816,1.33412,1.35334,5.8645e-06,5.8645e-06,5.8645e-06
36,6045.74,0.91858,1.66237,1.33798,0.68654,0.54865,0.62566,0.47805,0.96863,1.32327,1.35491,4.94875e-06,4.94875e-06,4.94875e-06
37,6212.08,0.91409,1.65319,1.33292,0.66761,0.55504,0.62379,0.47549,0.96876,1.35162,1.35217,4.033e-06,4.033e-06,4.033e-06
38,6378.76,0.91256,1.64572,1.33529,0.67473,0.55692,0.6235,0.47681,0.96787,1.33378,1.35012,3.11725e-06,3.11725e-06,3.11725e-06
39,6545.11,0.90676,1.63138,1.32895,0.65013,0.57087,0.62474,0.47741,0.96835,1.33844,1.3508,2.2015e-06,2.2015e-06,2.2015e-06
40,6711.59,0.89894,1.61127,1.31932,0.66516,0.56059,0.62669,0.47943,0.96742,1.33413,1.34808,1.28575e-06,1.28575e-06,1.28575e-06
