epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,31908.1,0.00959,1.50499,1.57149,0.78489,0.74139,0.82635,0.51902,0.01043,0.87831,1.57793,0.005875,0.005875,0.005875
52,32509.5,0.00955,1.46946,1.56917,0.80097,0.74071,0.83274,0.52066,0.01046,0.86884,1.58075,0.0057925,0.0057925,0.0057925
53,33143.6,0.00957,1.47063,1.57036,0.79797,0.74832,0.8376,0.52541,0.01048,0.87422,1.58383,0.00571,0.00571,0.00571
54,33761.4,0.00958,1.48189,1.5726,0.79519,0.76059,0.83373,0.52627,0.01044,0.86683,1.57941,0.0056275,0.0056275,0.0056275
55,34382.5,0.00951,1.45944,1.55698,0.81782,0.74801,0.84338,0.52733,0.01042,0.85925,1.57298,0.005545,0.005545,0.005545
56,35019.3,0.00942,1.42881,1.55382,0.77461,0.78034,0.84359,0.53228,0.01034,0.8534,1.56379,0.0054625,0.0054625,0.0054625
57,35624.5,0.00949,1.42525,1.55631,0.82555,0.75291,0.84799,0.53297,0.0104,0.8504,1.57116,0.00538,0.00538,0.00538
58,36251.7,0.00939,1.40431,1.54547,0.78242,0.78623,0.84931,0.53023,0.0105,0.84398,1.58539,0.0052975,0.0052975,0.0052975
59,36868.6,0.00942,1.40986,1.54867,0.77134,0.79479,0.84996,0.53618,0.01039,0.83709,1.57404,0.005215,0.005215,0.005215
60,37480.3,0.00942,1.40605,1.54618,0.82624,0.76498,0.85151,0.53877,0.01025,0.82832,1.55885,0.0051325,0.0051325,0.0051325
61,38119.3,0.00946,1.41553,1.55423,0.77843,0.79849,0.84616,0.53442,0.01024,0.82223,1.55741,0.00505,0.00505,0.00505
62,38734.1,0.00938,1.39985,1.54364,0.76943,0.79894,0.84158,0.53209,0.01016,0.81017,1.54498,0.0049675,0.0049675,0.0049675
63,39379,0.00935,1.37732,1.53839,0.74797,0.81088,0.85146,0.54324,0.01002,0.80268,1.52837,0.004885,0.004885,0.004885
64,39990.2,0.00931,1.3639,1.53642,0.78198,0.78419,0.85244,0.54771,0.00996,0.79801,1.52189,0.0048025,0.0048025,0.0048025
65,40641.2,0.00927,1.34894,1.5329,0.76424,0.8065,0.85692,0.5562,0.00992,0.79661,1.51806,0.00472,0.00472,0.00472
66,41273.2,0.0093,1.34433,1.53468,0.76992,0.80677,0.85633,0.55697,0.00993,0.79469,1.52055,0.0046375,0.0046375,0.0046375
67,41889.2,0.00923,1.33948,1.52618,0.7605,0.82153,0.8556,0.55749,0.00987,0.78891,1.51341,0.004555,0.004555,0.004555
68,42515.7,0.00932,1.36236,1.53648,0.80994,0.78955,0.85713,0.56163,0.00976,0.77969,1.50101,0.0044725,0.0044725,0.0044725
69,43176,0.00925,1.34117,1.52774,0.79098,0.80399,0.86164,0.56757,0.00969,0.77278,1.49306,0.00439,0.00439,0.00439
70,43795.5,0.00923,1.32893,1.52366,0.80363,0.80309,0.86331,0.56686,0.00964,0.76824,1.48772,0.0043075,0.0043075,0.0043075
71,44433.8,0.00917,1.31486,1.51693,0.78048,0.81972,0.86285,0.57274,0.00954,0.75843,1.47977,0.004225,0.004225,0.004225
72,45043.4,0.00916,1.3038,1.51787,0.78496,0.82116,0.8652,0.57604,0.00955,0.76007,1.48181,0.0041425,0.0041425,0.0041425
73,45710.4,0.00915,1.29921,1.51609,0.79584,0.82184,0.86833,0.57697,0.00953,0.7557,1.48032,0.00406,0.00406,0.00406
74,46354.1,0.00911,1.29761,1.5076,0.8084,0.80686,0.8698,0.58138,0.00947,0.75212,1.47481,0.0039775,0.0039775,0.0039775
75,46988.3,0.00909,1.28079,1.50743,0.78305,0.82375,0.86475,0.58582,0.00941,0.74906,1.46992,0.003895,0.003895,0.003895
76,47607.7,0.00909,1.27455,1.50556,0.757,0.84501,0.86122,0.58566,0.00935,0.74637,1.46403,0.0038125,0.0038125,0.0038125
77,48235.9,0.00904,1.27074,1.5018,0.799,0.81207,0.86396,0.58654,0.00932,0.74218,1.46067,0.00373,0.00373,0.00373
78,48876.7,0.00904,1.27601,1.50573,0.78477,0.82532,0.8697,0.58983,0.00931,0.73936,1.46076,0.0036475,0.0036475,0.0036475
79,49524.3,0.009,1.2427,1.49483,0.80921,0.8036,0.86775,0.5916,0.00927,0.73547,1.45655,0.003565,0.003565,0.003565
80,50179.6,0.00903,1.25964,1.50325,0.81531,0.81687,0.87432,0.59516,0.00923,0.73234,1.45406,0.0034825,0.0034825,0.0034825
81,50826,0.009,1.23785,1.49625,0.80688,0.81937,0.87526,0.59761,0.0092,0.72874,1.45118,0.0034,0.0034,0.0034
82,51479.4,0.00898,1.2437,1.49667,0.80456,0.8265,0.8732,0.59844,0.00917,0.72431,1.44904,0.0033175,0.0033175,0.0033175
83,52140.4,0.00898,1.24255,1.49506,0.80591,0.82696,0.87462,0.60229,0.00912,0.72116,1.44498,0.003235,0.003235,0.003235
84,52756.3,0.00894,1.23549,1.49032,0.81116,0.82431,0.87315,0.60429,0.00907,0.71695,1.43946,0.0031525,0.0031525,0.0031525
85,53408.4,0.00894,1.23466,1.48982,0.80461,0.83352,0.87479,0.60472,0.00904,0.71422,1.43611,0.00307,0.00307,0.00307
86,54065.1,0.00887,1.20799,1.48427,0.80814,0.82289,0.87511,0.60411,0.00904,0.71171,1.43659,0.0029875,0.0029875,0.0029875
87,54725.6,0.00889,1.22098,1.4848,0.80803,0.82409,0.87754,0.6083,0.00902,0.70841,1.43427,0.002905,0.002905,0.002905
88,55358.7,0.00887,1.20865,1.48498,0.82002,0.81878,0.87708,0.6087,0.00901,0.70603,1.43386,0.0028225,0.0028225,0.0028225
89,55995.5,0.00883,1.19189,1.47466,0.83721,0.81197,0.87596,0.60925,0.00899,0.70305,1.4328,0.00274,0.00274,0.00274
90,56661.3,0.00881,1.19295,1.47484,0.83883,0.81415,0.8776,0.61031,0.00897,0.69926,1.43079,0.0026575,0.0026575,0.0026575
91,57305,0.00876,1.17016,1.46822,0.83014,0.81728,0.87751,0.61251,0.00894,0.69584,1.42829,0.002575,0.002575,0.002575
92,57907.4,0.00877,1.16542,1.46952,0.83018,0.82435,0.8805,0.61492,0.00891,0.69374,1.42579,0.0024925,0.0024925,0.0024925
93,58572.3,0.00875,1.16004,1.4717,0.82873,0.83176,0.88096,0.61604,0.00888,0.69169,1.42396,0.00241,0.00241,0.00241
94,59211.6,0.00872,1.14559,1.46394,0.82958,0.83387,0.88239,0.61815,0.00886,0.6895,1.42258,0.0023275,0.0023275,0.0023275
95,59863.7,0.00872,1.15518,1.46482,0.81637,0.84141,0.88333,0.62031,0.00883,0.68684,1.42039,0.002245,0.002245,0.002245
96,60465.1,0.00872,1.15138,1.46315,0.81223,0.84742,0.88304,0.6207,0.00881,0.68503,1.41918,0.0021625,0.0021625,0.0021625
97,61101.3,0.0087,1.15185,1.46499,0.81406,0.84698,0.88401,0.62287,0.0088,0.68319,1.41805,0.00208,0.00208,0.00208
98,61739,0.00864,1.14807,1.46112,0.80957,0.8515,0.88533,0.62332,0.00878,0.68075,1.41698,0.0019975,0.0019975,0.0019975
99,62373.8,0.00863,1.1387,1.46222,0.80662,0.85752,0.88541,0.62499,0.00876,0.67878,1.41528,0.001915,0.001915,0.001915
100,63058.5,0.0086,1.13054,1.45263,0.80296,0.85604,0.88417,0.62461,0.00875,0.67696,1.41449,0.0018325,0.0018325,0.0018325
101,63672.6,0.00855,1.11031,1.4473,0.80615,0.85937,0.88513,0.62619,0.00874,0.67484,1.41376,0.00175,0.00175,0.00175
102,64310.8,0.00855,1.11977,1.44844,0.81367,0.86064,0.88643,0.62614,0.00873,0.67324,1.41301,0.0016675,0.0016675,0.0016675
103,64972.7,0.00849,1.10802,1.4412,0.81464,0.85357,0.88546,0.62656,0.00872,0.67206,1.41274,0.001585,0.001585,0.001585
104,65665.1,0.00852,1.10311,1.44408,0.81515,0.85229,0.88792,0.62721,0.00871,0.6701,1.41245,0.0015025,0.0015025,0.0015025
105,66334.7,0.00853,1.10169,1.44561,0.83773,0.83474,0.88939,0.6271,0.0087,0.6688,1.41164,0.00142,0.00142,0.00142
106,66958.8,0.00851,1.08944,1.44511,0.83698,0.83518,0.8902,0.62788,0.00869,0.66727,1.41004,0.0013375,0.0013375,0.0013375
107,67590.1,0.00846,1.09578,1.44283,0.83558,0.83732,0.88956,0.62796,0.00868,0.66598,1.40926,0.001255,0.001255,0.001255
108,68254.3,0.00843,1.08968,1.4389,0.83917,0.83769,0.88938,0.62812,0.00867,0.66513,1.40844,0.0011725,0.0011725,0.0011725
109,68935.7,0.00841,1.07057,1.43216,0.83798,0.83835,0.88912,0.62816,0.00866,0.66403,1.40764,0.00109,0.00109,0.00109
110,69600.6,0.00837,1.05397,1.43117,0.83477,0.83886,0.88905,0.62811,0.00865,0.66288,1.40674,0.0010075,0.0010075,0.0010075
111,70082.6,0.00689,0.55405,1.26856,0.8352,0.84321,0.88941,0.6294,0.00864,0.66219,1.40576,0.000925,0.000925,0.000925
112,70559.8,0.0068,0.53668,1.26307,0.83601,0.84333,0.89025,0.63122,0.00862,0.66109,1.40432,0.0008425,0.0008425,0.0008425
113,71052.1,0.0067,0.52158,1.24964,0.84101,0.8413,0.89062,0.63303,0.0086,0.65933,1.40283,0.00076,0.00076,0.00076
114,71554.5,0.00664,0.51283,1.24668,0.84278,0.8414,0.89104,0.63447,0.00859,0.65755,1.40138,0.0006775,0.0006775,0.0006775
115,72058.1,0.00656,0.50778,1.23878,0.84479,0.83576,0.89175,0.63499,0.00857,0.65568,1.40009,0.000595,0.000595,0.000595
116,72567.2,0.00648,0.50844,1.22685,0.84365,0.83634,0.89177,0.6369,0.00856,0.65426,1.39851,0.0005125,0.0005125,0.0005125
117,73072.2,0.00642,0.49675,1.2184,0.84533,0.83604,0.89344,0.63749,0.00854,0.65265,1.39683,0.00043,0.00043,0.00043
118,73563.5,0.00633,0.48483,1.21299,0.83016,0.85003,0.89379,0.63918,0.00852,0.6514,1.39521,0.0003475,0.0003475,0.0003475
119,74068.7,0.00634,0.47855,1.21422,0.82922,0.85161,0.89515,0.64017,0.0085,0.65003,1.39378,0.000265,0.000265,0.000265
120,74526.9,0.00628,0.47213,1.20395,0.82964,0.85195,0.89604,0.64144,0.00849,0.64845,1.39243,0.0001825,0.0001825,0.0001825
